what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500966295008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500966297826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500966298589
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1500966301226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500966301426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500966302330
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500966302484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500966310295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500966310411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500966452728
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1500966456474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500966456794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500966459830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967746981
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1500967750386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1500967750803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967753768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1500967753866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967758619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967763560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967767557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967771984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967803166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967805335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967806076
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1500967809136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967809410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967810145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500967810533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967823892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967824275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500967826704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500969532771
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1500969535931
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500969536106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500969538454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500969539154
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1500969541121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500969541339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500969542056
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500969542288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500969545138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500969546304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500969547386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500972576017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500972578071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500973418618
