what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116166650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116173108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116183103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1500116185165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1500116189135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116198240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116200190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116201354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116208165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116209173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116252442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116253760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116341553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1500116342801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1500116349740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116355651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116423895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116448640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116477508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116482119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116483528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116504702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116510270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116511469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116515904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116518921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116522397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116537747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116543260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116561088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500116563612
