what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1501334615643
error,log,,,"Core exception while retrieving the content description",1501334615658
error,log,,,"Core exception while retrieving the content description",1501334615658
error,log,,,"Core exception while retrieving the content description",1501334615658
error,log,,,"Core exception while retrieving the content description",1501334615674
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501334620153
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1501334626007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1501334629248
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1501336099667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501336106543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501343700848
error,log,,,"Core exception while retrieving the content description",1501343706949
error,log,,,"Core exception while retrieving the content description",1501343706964
error,log,,,"Core exception while retrieving the content description",1501343706964
error,log,,,"Core exception while retrieving the content description",1501343706980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1501343707102
error,log,,,"Core exception while retrieving the content description",1501343707439
error,log,,,"Core exception while retrieving the content description",1501343707439
error,log,,,"Core exception while retrieving the content description",1501343707455
error,log,,,"Core exception while retrieving the content description",1501343707455
error,log,,,"Core exception while retrieving the content description",1501343707455
error,log,,,"Core exception while retrieving the content description",1501343707519
error,log,,,"Core exception while retrieving the content description",1501343707523
error,log,,,"Core exception while retrieving the content description",1501343707523
error,log,,,"Core exception while retrieving the content description",1501343707539
error,log,,,"Core exception while retrieving the content description",1501343707539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501343711091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501344875309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501344877509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501344991432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501344992206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501345511634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501345512533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501345516018
